,smiles,GWP,name
954,C(C(C(Cl)(Cl)Cl)(Cl)Br)(Cl)Cl,,
955,C(C(C(Cl)(Cl)Cl)(Cl)Br)(Cl)Br,,
956,C(C(C(Cl)(Cl)Cl)(Cl)Br)(Br)Br,,
957,C(C(C(Cl)(Cl)Cl)(Cl)Br)F,,
958,C(C(C(Cl)(Cl)Cl)(Cl)Br)Cl,,
959,C(C(C(Cl)(Cl)Cl)(Cl)Br)Br,,
960,C(C(C(Cl)(Cl)Cl)(Br)Br)(F)(F)F,,
961,C(C(C(Cl)(Cl)Cl)(Br)Br)(F)F,,
962,C(C(C(Cl)(Cl)Cl)(Br)Br)(F)Cl,,
963,C(C(C(Cl)(Cl)Cl)(Br)Br)(F)Br,,
964,C(C(C(Cl)(Cl)Cl)(Br)Br)(Cl)Cl,,
965,C(C(C(Cl)(Cl)Cl)(Br)Br)(Cl)Br,,
966,C(C(C(Cl)(Cl)Cl)(Br)Br)(Br)Br,,
967,C(C(C(Cl)(Cl)Cl)(Br)Br)F,,
968,C(C(C(Cl)(Cl)Cl)(Br)Br)Cl,,
969,C(C(C(Cl)(Cl)Cl)(Br)Br)Br,,
970,C(C(C(Cl)(Cl)Cl)F)(F)(F)F,,
971,C(C(C(Cl)(Cl)Cl)F)(F)F,,
972,C(C(C(Cl)(Cl)Cl)F)(F)Cl,,
973,C(C(C(Cl)(Cl)Cl)F)(F)Br,,
974,C(C(C(Cl)(Cl)Cl)F)(Cl)Cl,,
975,C(C(C(Cl)(Cl)Cl)F)(Cl)Br,,
976,C(C(C(Cl)(Cl)Cl)F)(Br)Br,,
977,C(C(C(Cl)(Cl)Cl)F)F,,
978,C(C(C(Cl)(Cl)Cl)F)Cl,,
979,C(C(C(Cl)(Cl)Cl)F)Br,,
980,C(C(C(Cl)(Cl)Cl)Cl)(F)(F)F,,
981,C(C(C(Cl)(Cl)Cl)Cl)(F)F,,
982,C(C(C(Cl)(Cl)Cl)Cl)(F)Cl,,
983,C(C(C(Cl)(Cl)Cl)Cl)(F)Br,,
984,C(C(C(Cl)(Cl)Cl)Cl)(Cl)Cl,,
985,C(C(C(Cl)(Cl)Cl)Cl)(Cl)Br,,
986,C(C(C(Cl)(Cl)Cl)Cl)(Br)Br,,
987,C(C(C(Cl)(Cl)Cl)Cl)F,,
988,C(C(C(Cl)(Cl)Cl)Cl)Cl,,
989,C(C(C(Cl)(Cl)Cl)Cl)Br,,
990,C(C(C(Cl)(Cl)Cl)Br)(F)(F)F,,
991,C(C(C(Cl)(Cl)Cl)Br)(F)F,,
992,C(C(C(Cl)(Cl)Cl)Br)(F)Cl,,
993,C(C(C(Cl)(Cl)Cl)Br)(F)Br,,
994,C(C(C(Cl)(Cl)Cl)Br)(Cl)Cl,,
995,C(C(C(Cl)(Cl)Cl)Br)(Cl)Br,,
996,C(C(C(Cl)(Cl)Cl)Br)(Br)Br,,
997,C(C(C(Cl)(Cl)Cl)Br)F,,
998,C(C(C(Cl)(Cl)Cl)Br)Cl,,
999,C(C(C(Cl)(Cl)Cl)Br)Br,,
1000,C(C(C(Cl)(Cl)Br)(F)(F)F)(F)(F)F,,
1001,C(C(C(Cl)(Cl)Br)(F)(F)F)(F)F,,
1002,C(C(C(Cl)(Cl)Br)(F)(F)F)(F)Cl,,
1003,C(C(C(Cl)(Cl)Br)(F)(F)F)(F)Br,,
1004,C(C(C(Cl)(Cl)Br)(F)(F)F)(Cl)Cl,,
1005,C(C(C(Cl)(Cl)Br)(F)(F)F)(Cl)Br,,
1006,C(C(C(Cl)(Cl)Br)(F)(F)F)(Br)Br,,
1007,C(C(C(Cl)(Cl)Br)(F)(F)F)F,,
1008,C(C(C(Cl)(Cl)Br)(F)(F)F)Cl,,
1009,C(C(C(Cl)(Cl)Br)(F)(F)F)Br,,
1010,C(C(C(Cl)(Cl)Br)(F)F)(F)(F)F,,
1011,C(C(C(Cl)(Cl)Br)(F)F)(F)F,,
1012,C(C(C(Cl)(Cl)Br)(F)F)(F)Cl,,
1013,C(C(C(Cl)(Cl)Br)(F)F)(F)Br,,
1014,C(C(C(Cl)(Cl)Br)(F)F)(Cl)Cl,,
1015,C(C(C(Cl)(Cl)Br)(F)F)(Cl)Br,,
1016,C(C(C(Cl)(Cl)Br)(F)F)(Br)Br,,
1017,C(C(C(Cl)(Cl)Br)(F)F)F,,
1018,C(C(C(Cl)(Cl)Br)(F)F)Cl,,
1019,C(C(C(Cl)(Cl)Br)(F)F)Br,,
1020,C(C(C(Cl)(Cl)Br)(F)Cl)(F)(F)F,,
1021,C(C(C(Cl)(Cl)Br)(F)Cl)(F)F,,
1022,C(C(C(Cl)(Cl)Br)(F)Cl)(F)Cl,,
1023,C(C(C(Cl)(Cl)Br)(F)Cl)(F)Br,,
1024,C(C(C(Cl)(Cl)Br)(F)Cl)(Cl)Cl,,
1025,C(C(C(Cl)(Cl)Br)(F)Cl)(Cl)Br,,
1026,C(C(C(Cl)(Cl)Br)(F)Cl)(Br)Br,,
1027,C(C(C(Cl)(Cl)Br)(F)Cl)F,,
1028,C(C(C(Cl)(Cl)Br)(F)Cl)Cl,,
1029,C(C(C(Cl)(Cl)Br)(F)Cl)Br,,
1030,C(C(C(Cl)(Cl)Br)(F)Br)(F)(F)F,,
1031,C(C(C(Cl)(Cl)Br)(F)Br)(F)F,,
1032,C(C(C(Cl)(Cl)Br)(F)Br)(F)Cl,,
1033,C(C(C(Cl)(Cl)Br)(F)Br)(F)Br,,
1034,C(C(C(Cl)(Cl)Br)(F)Br)(Cl)Cl,,
1035,C(C(C(Cl)(Cl)Br)(F)Br)(Cl)Br,,
1036,C(C(C(Cl)(Cl)Br)(F)Br)(Br)Br,,
1037,C(C(C(Cl)(Cl)Br)(F)Br)F,,
1038,C(C(C(Cl)(Cl)Br)(F)Br)Cl,,
1039,C(C(C(Cl)(Cl)Br)(F)Br)Br,,
1040,C(C(C(Cl)(Cl)Br)(Cl)Cl)(F)(F)F,,
1041,C(C(C(Cl)(Cl)Br)(Cl)Cl)(F)F,,
1042,C(C(C(Cl)(Cl)Br)(Cl)Cl)(F)Cl,,
1043,C(C(C(Cl)(Cl)Br)(Cl)Cl)(F)Br,,
1044,C(C(C(Cl)(Cl)Br)(Cl)Cl)(Cl)Cl,,
1045,C(C(C(Cl)(Cl)Br)(Cl)Cl)(Cl)Br,,
1046,C(C(C(Cl)(Cl)Br)(Cl)Cl)(Br)Br,,
1047,C(C(C(Cl)(Cl)Br)(Cl)Cl)F,,
1048,C(C(C(Cl)(Cl)Br)(Cl)Cl)Cl,,
1049,C(C(C(Cl)(Cl)Br)(Cl)Cl)Br,,
1050,C(C(C(Cl)(Cl)Br)(Cl)Br)(F)(F)F,,
1051,C(C(C(Cl)(Cl)Br)(Cl)Br)(F)F,,
1052,C(C(C(Cl)(Cl)Br)(Cl)Br)(F)Cl,,
1053,C(C(C(Cl)(Cl)Br)(Cl)Br)(F)Br,,
1054,C(C(C(Cl)(Cl)Br)(Cl)Br)(Cl)Cl,,
1055,C(C(C(Cl)(Cl)Br)(Cl)Br)(Cl)Br,,
1056,C(C(C(Cl)(Cl)Br)(Cl)Br)(Br)Br,,
1057,C(C(C(Cl)(Cl)Br)(Cl)Br)F,,
1058,C(C(C(Cl)(Cl)Br)(Cl)Br)Cl,,
1059,C(C(C(Cl)(Cl)Br)(Cl)Br)Br,,
1060,C(C(C(Cl)(Cl)Br)(Br)Br)(F)(F)F,,
1061,C(C(C(Cl)(Cl)Br)(Br)Br)(F)F,,
1062,C(C(C(Cl)(Cl)Br)(Br)Br)(F)Cl,,
1063,C(C(C(Cl)(Cl)Br)(Br)Br)(F)Br,,
1064,C(C(C(Cl)(Cl)Br)(Br)Br)(Cl)Cl,,
1065,C(C(C(Cl)(Cl)Br)(Br)Br)(Cl)Br,,
1066,C(C(C(Cl)(Cl)Br)(Br)Br)(Br)Br,,
1067,C(C(C(Cl)(Cl)Br)(Br)Br)F,,
1068,C(C(C(Cl)(Cl)Br)(Br)Br)Cl,,
1069,C(C(C(Cl)(Cl)Br)(Br)Br)Br,,
1070,C(C(C(Cl)(Cl)Br)F)(F)(F)F,,
1071,C(C(C(Cl)(Cl)Br)F)(F)F,,
1072,C(C(C(Cl)(Cl)Br)F)(F)Cl,,
1073,C(C(C(Cl)(Cl)Br)F)(F)Br,,
1074,C(C(C(Cl)(Cl)Br)F)(Cl)Cl,,
1075,C(C(C(Cl)(Cl)Br)F)(Cl)Br,,
1076,C(C(C(Cl)(Cl)Br)F)(Br)Br,,
1077,C(C(C(Cl)(Cl)Br)F)F,,
1078,C(C(C(Cl)(Cl)Br)F)Cl,,
1079,C(C(C(Cl)(Cl)Br)F)Br,,
1080,C(C(C(Cl)(Cl)Br)Cl)(F)(F)F,,
1081,C(C(C(Cl)(Cl)Br)Cl)(F)F,,
1082,C(C(C(Cl)(Cl)Br)Cl)(F)Cl,,
1083,C(C(C(Cl)(Cl)Br)Cl)(F)Br,,
1084,C(C(C(Cl)(Cl)Br)Cl)(Cl)Cl,,
1085,C(C(C(Cl)(Cl)Br)Cl)(Cl)Br,,
1086,C(C(C(Cl)(Cl)Br)Cl)(Br)Br,,
1087,C(C(C(Cl)(Cl)Br)Cl)F,,
1088,C(C(C(Cl)(Cl)Br)Cl)Cl,,
1089,C(C(C(Cl)(Cl)Br)Cl)Br,,
1090,C(C(C(Cl)(Cl)Br)Br)(F)(F)F,,
1091,C(C(C(Cl)(Cl)Br)Br)(F)F,,
1092,C(C(C(Cl)(Cl)Br)Br)(F)Cl,,
1093,C(C(C(Cl)(Cl)Br)Br)(F)Br,,
1094,C(C(C(Cl)(Cl)Br)Br)(Cl)Cl,,
1095,C(C(C(Cl)(Cl)Br)Br)(Cl)Br,,
1096,C(C(C(Cl)(Cl)Br)Br)(Br)Br,,
1097,C(C(C(Cl)(Cl)Br)Br)F,,
1098,C(C(C(Cl)(Cl)Br)Br)Cl,,
1099,C(C(C(Cl)(Cl)Br)Br)Br,,
1100,C(C(C(Cl)(Br)Br)(F)(F)F)(F)(F)F,,
1101,C(C(C(Cl)(Br)Br)(F)(F)F)(F)F,,
1102,C(C(C(Cl)(Br)Br)(F)(F)F)(F)Cl,,
1103,C(C(C(Cl)(Br)Br)(F)(F)F)(F)Br,,
1104,C(C(C(Cl)(Br)Br)(F)(F)F)(Cl)Cl,,
1105,C(C(C(Cl)(Br)Br)(F)(F)F)(Cl)Br,,
1106,C(C(C(Cl)(Br)Br)(F)(F)F)(Br)Br,,
1107,C(C(C(Cl)(Br)Br)(F)(F)F)F,,
1108,C(C(C(Cl)(Br)Br)(F)(F)F)Cl,,
1109,C(C(C(Cl)(Br)Br)(F)(F)F)Br,,
1110,C(C(C(Cl)(Br)Br)(F)F)(F)(F)F,,
1111,C(C(C(Cl)(Br)Br)(F)F)(F)F,,
1112,C(C(C(Cl)(Br)Br)(F)F)(F)Cl,,
1113,C(C(C(Cl)(Br)Br)(F)F)(F)Br,,
1114,C(C(C(Cl)(Br)Br)(F)F)(Cl)Cl,,
1115,C(C(C(Cl)(Br)Br)(F)F)(Cl)Br,,
1116,C(C(C(Cl)(Br)Br)(F)F)(Br)Br,,
1117,C(C(C(Cl)(Br)Br)(F)F)F,,
1118,C(C(C(Cl)(Br)Br)(F)F)Cl,,
1119,C(C(C(Cl)(Br)Br)(F)F)Br,,
1120,C(C(C(Cl)(Br)Br)(F)Cl)(F)(F)F,,
1121,C(C(C(Cl)(Br)Br)(F)Cl)(F)F,,
1122,C(C(C(Cl)(Br)Br)(F)Cl)(F)Cl,,
1123,C(C(C(Cl)(Br)Br)(F)Cl)(F)Br,,
1124,C(C(C(Cl)(Br)Br)(F)Cl)(Cl)Cl,,
1125,C(C(C(Cl)(Br)Br)(F)Cl)(Cl)Br,,
1126,C(C(C(Cl)(Br)Br)(F)Cl)(Br)Br,,
1127,C(C(C(Cl)(Br)Br)(F)Cl)F,,
1128,C(C(C(Cl)(Br)Br)(F)Cl)Cl,,
1129,C(C(C(Cl)(Br)Br)(F)Cl)Br,,
1130,C(C(C(Cl)(Br)Br)(F)Br)(F)(F)F,,
1131,C(C(C(Cl)(Br)Br)(F)Br)(F)F,,
1132,C(C(C(Cl)(Br)Br)(F)Br)(F)Cl,,
1133,C(C(C(Cl)(Br)Br)(F)Br)(F)Br,,
1134,C(C(C(Cl)(Br)Br)(F)Br)(Cl)Cl,,
1135,C(C(C(Cl)(Br)Br)(F)Br)(Cl)Br,,
1136,C(C(C(Cl)(Br)Br)(F)Br)(Br)Br,,
1137,C(C(C(Cl)(Br)Br)(F)Br)F,,
1138,C(C(C(Cl)(Br)Br)(F)Br)Cl,,
1139,C(C(C(Cl)(Br)Br)(F)Br)Br,,
1140,C(C(C(Cl)(Br)Br)(Cl)Cl)(F)(F)F,,
1141,C(C(C(Cl)(Br)Br)(Cl)Cl)(F)F,,
1142,C(C(C(Cl)(Br)Br)(Cl)Cl)(F)Cl,,
1143,C(C(C(Cl)(Br)Br)(Cl)Cl)(F)Br,,
1144,C(C(C(Cl)(Br)Br)(Cl)Cl)(Cl)Cl,,
1145,C(C(C(Cl)(Br)Br)(Cl)Cl)(Cl)Br,,
1146,C(C(C(Cl)(Br)Br)(Cl)Cl)(Br)Br,,
1147,C(C(C(Cl)(Br)Br)(Cl)Cl)F,,
1148,C(C(C(Cl)(Br)Br)(Cl)Cl)Cl,,
1149,C(C(C(Cl)(Br)Br)(Cl)Cl)Br,,
1150,C(C(C(Cl)(Br)Br)(Cl)Br)(F)(F)F,,
1151,C(C(C(Cl)(Br)Br)(Cl)Br)(F)F,,
1152,C(C(C(Cl)(Br)Br)(Cl)Br)(F)Cl,,
1153,C(C(C(Cl)(Br)Br)(Cl)Br)(F)Br,,
1154,C(C(C(Cl)(Br)Br)(Cl)Br)(Cl)Cl,,
1155,C(C(C(Cl)(Br)Br)(Cl)Br)(Cl)Br,,
1156,C(C(C(Cl)(Br)Br)(Cl)Br)(Br)Br,,
1157,C(C(C(Cl)(Br)Br)(Cl)Br)F,,
1158,C(C(C(Cl)(Br)Br)(Cl)Br)Cl,,
1159,C(C(C(Cl)(Br)Br)(Cl)Br)Br,,
1160,C(C(C(Cl)(Br)Br)(Br)Br)(F)(F)F,,
1161,C(C(C(Cl)(Br)Br)(Br)Br)(F)F,,
1162,C(C(C(Cl)(Br)Br)(Br)Br)(F)Cl,,
1163,C(C(C(Cl)(Br)Br)(Br)Br)(F)Br,,
1164,C(C(C(Cl)(Br)Br)(Br)Br)(Cl)Cl,,
1165,C(C(C(Cl)(Br)Br)(Br)Br)(Cl)Br,,
1166,C(C(C(Cl)(Br)Br)(Br)Br)(Br)Br,,
1167,C(C(C(Cl)(Br)Br)(Br)Br)F,,
1168,C(C(C(Cl)(Br)Br)(Br)Br)Cl,,
1169,C(C(C(Cl)(Br)Br)(Br)Br)Br,,
1170,C(C(C(Cl)(Br)Br)F)(F)(F)F,,
1171,C(C(C(Cl)(Br)Br)F)(F)F,,
1172,C(C(C(Cl)(Br)Br)F)(F)Cl,,
1173,C(C(C(Cl)(Br)Br)F)(F)Br,,
1174,C(C(C(Cl)(Br)Br)F)(Cl)Cl,,
1175,C(C(C(Cl)(Br)Br)F)(Cl)Br,,
1176,C(C(C(Cl)(Br)Br)F)(Br)Br,,
1177,C(C(C(Cl)(Br)Br)F)F,,
1178,C(C(C(Cl)(Br)Br)F)Cl,,
1179,C(C(C(Cl)(Br)Br)F)Br,,
1180,C(C(C(Cl)(Br)Br)Cl)(F)(F)F,,
1181,C(C(C(Cl)(Br)Br)Cl)(F)F,,
1182,C(C(C(Cl)(Br)Br)Cl)(F)Cl,,
1183,C(C(C(Cl)(Br)Br)Cl)(F)Br,,
1184,C(C(C(Cl)(Br)Br)Cl)(Cl)Cl,,
1185,C(C(C(Cl)(Br)Br)Cl)(Cl)Br,,
1186,C(C(C(Cl)(Br)Br)Cl)(Br)Br,,
1187,C(C(C(Cl)(Br)Br)Cl)F,,
1188,C(C(C(Cl)(Br)Br)Cl)Cl,,
1189,C(C(C(Cl)(Br)Br)Cl)Br,,
1190,C(C(C(Cl)(Br)Br)Br)(F)(F)F,,
1191,C(C(C(Cl)(Br)Br)Br)(F)F,,
1192,C(C(C(Cl)(Br)Br)Br)(F)Cl,,
1193,C(C(C(Cl)(Br)Br)Br)(F)Br,,
1194,C(C(C(Cl)(Br)Br)Br)(Cl)Cl,,
1195,C(C(C(Cl)(Br)Br)Br)(Cl)Br,,
1196,C(C(C(Cl)(Br)Br)Br)(Br)Br,,
1197,C(C(C(Cl)(Br)Br)Br)F,,
1198,C(C(C(Cl)(Br)Br)Br)Cl,,
1199,C(C(C(Cl)(Br)Br)Br)Br,,
1200,C(C(C(Br)(Br)Br)(F)(F)F)(F)(F)F,,
1201,C(C(C(Br)(Br)Br)(F)(F)F)(F)F,,
1202,C(C(C(Br)(Br)Br)(F)(F)F)(F)Cl,,
1203,C(C(C(Br)(Br)Br)(F)(F)F)(F)Br,,
1204,C(C(C(Br)(Br)Br)(F)(F)F)(Cl)Cl,,
1205,C(C(C(Br)(Br)Br)(F)(F)F)(Cl)Br,,
1206,C(C(C(Br)(Br)Br)(F)(F)F)(Br)Br,,
1207,C(C(C(Br)(Br)Br)(F)(F)F)F,,
1208,C(C(C(Br)(Br)Br)(F)(F)F)Cl,,
1209,C(C(C(Br)(Br)Br)(F)(F)F)Br,,
1210,C(C(C(Br)(Br)Br)(F)F)(F)(F)F,,
1211,C(C(C(Br)(Br)Br)(F)F)(F)F,,
1212,C(C(C(Br)(Br)Br)(F)F)(F)Cl,,
1213,C(C(C(Br)(Br)Br)(F)F)(F)Br,,
1214,C(C(C(Br)(Br)Br)(F)F)(Cl)Cl,,
1215,C(C(C(Br)(Br)Br)(F)F)(Cl)Br,,
1216,C(C(C(Br)(Br)Br)(F)F)(Br)Br,,
1217,C(C(C(Br)(Br)Br)(F)F)F,,
1218,C(C(C(Br)(Br)Br)(F)F)Cl,,
1219,C(C(C(Br)(Br)Br)(F)F)Br,,
1220,C(C(C(Br)(Br)Br)(F)Cl)(F)(F)F,,
1221,C(C(C(Br)(Br)Br)(F)Cl)(F)F,,
1222,C(C(C(Br)(Br)Br)(F)Cl)(F)Cl,,
1223,C(C(C(Br)(Br)Br)(F)Cl)(F)Br,,
1224,C(C(C(Br)(Br)Br)(F)Cl)(Cl)Cl,,
1225,C(C(C(Br)(Br)Br)(F)Cl)(Cl)Br,,
1226,C(C(C(Br)(Br)Br)(F)Cl)(Br)Br,,
1227,C(C(C(Br)(Br)Br)(F)Cl)F,,
1228,C(C(C(Br)(Br)Br)(F)Cl)Cl,,
1229,C(C(C(Br)(Br)Br)(F)Cl)Br,,
1230,C(C(C(Br)(Br)Br)(F)Br)(F)(F)F,,
1231,C(C(C(Br)(Br)Br)(F)Br)(F)F,,
1232,C(C(C(Br)(Br)Br)(F)Br)(F)Cl,,
1233,C(C(C(Br)(Br)Br)(F)Br)(F)Br,,
1234,C(C(C(Br)(Br)Br)(F)Br)(Cl)Cl,,
1235,C(C(C(Br)(Br)Br)(F)Br)(Cl)Br,,
1236,C(C(C(Br)(Br)Br)(F)Br)(Br)Br,,
1237,C(C(C(Br)(Br)Br)(F)Br)F,,
1238,C(C(C(Br)(Br)Br)(F)Br)Cl,,
1239,C(C(C(Br)(Br)Br)(F)Br)Br,,
1240,C(C(C(Br)(Br)Br)(Cl)Cl)(F)(F)F,,
1241,C(C(C(Br)(Br)Br)(Cl)Cl)(F)F,,
1242,C(C(C(Br)(Br)Br)(Cl)Cl)(F)Cl,,
1243,C(C(C(Br)(Br)Br)(Cl)Cl)(F)Br,,
1244,C(C(C(Br)(Br)Br)(Cl)Cl)(Cl)Cl,,
1245,C(C(C(Br)(Br)Br)(Cl)Cl)(Cl)Br,,
1246,C(C(C(Br)(Br)Br)(Cl)Cl)(Br)Br,,
1247,C(C(C(Br)(Br)Br)(Cl)Cl)F,,
1248,C(C(C(Br)(Br)Br)(Cl)Cl)Cl,,
1249,C(C(C(Br)(Br)Br)(Cl)Cl)Br,,
1250,C(C(C(Br)(Br)Br)(Cl)Br)(F)(F)F,,
1251,C(C(C(Br)(Br)Br)(Cl)Br)(F)F,,
1252,C(C(C(Br)(Br)Br)(Cl)Br)(F)Cl,,
1253,C(C(C(Br)(Br)Br)(Cl)Br)(F)Br,,
1254,C(C(C(Br)(Br)Br)(Cl)Br)(Cl)Cl,,
1255,C(C(C(Br)(Br)Br)(Cl)Br)(Cl)Br,,
1256,C(C(C(Br)(Br)Br)(Cl)Br)(Br)Br,,
1257,C(C(C(Br)(Br)Br)(Cl)Br)F,,
1258,C(C(C(Br)(Br)Br)(Cl)Br)Cl,,
1259,C(C(C(Br)(Br)Br)(Cl)Br)Br,,
1260,C(C(C(Br)(Br)Br)(Br)Br)(F)(F)F,,
1261,C(C(C(Br)(Br)Br)(Br)Br)(F)F,,
1262,C(C(C(Br)(Br)Br)(Br)Br)(F)Cl,,
1263,C(C(C(Br)(Br)Br)(Br)Br)(F)Br,,
1264,C(C(C(Br)(Br)Br)(Br)Br)(Cl)Cl,,
1265,C(C(C(Br)(Br)Br)(Br)Br)(Cl)Br,,
1266,C(C(C(Br)(Br)Br)(Br)Br)(Br)Br,,
1267,C(C(C(Br)(Br)Br)(Br)Br)F,,
1268,C(C(C(Br)(Br)Br)(Br)Br)Cl,,
1269,C(C(C(Br)(Br)Br)(Br)Br)Br,,
1270,C(C(C(Br)(Br)Br)F)(F)(F)F,,
1271,C(C(C(Br)(Br)Br)F)(F)F,,
1272,C(C(C(Br)(Br)Br)F)(F)Cl,,
1273,C(C(C(Br)(Br)Br)F)(F)Br,,
1274,C(C(C(Br)(Br)Br)F)(Cl)Cl,,
1275,C(C(C(Br)(Br)Br)F)(Cl)Br,,
1276,C(C(C(Br)(Br)Br)F)(Br)Br,,
1277,C(C(C(Br)(Br)Br)F)F,,
1278,C(C(C(Br)(Br)Br)F)Cl,,
1279,C(C(C(Br)(Br)Br)F)Br,,
1280,C(C(C(Br)(Br)Br)Cl)(F)(F)F,,
1281,C(C(C(Br)(Br)Br)Cl)(F)F,,
1282,C(C(C(Br)(Br)Br)Cl)(F)Cl,,
1283,C(C(C(Br)(Br)Br)Cl)(F)Br,,
1284,C(C(C(Br)(Br)Br)Cl)(Cl)Cl,,
1285,C(C(C(Br)(Br)Br)Cl)(Cl)Br,,
1286,C(C(C(Br)(Br)Br)Cl)(Br)Br,,
1287,C(C(C(Br)(Br)Br)Cl)F,,
1288,C(C(C(Br)(Br)Br)Cl)Cl,,
1289,C(C(C(Br)(Br)Br)Cl)Br,,
1290,C(C(C(Br)(Br)Br)Br)(F)(F)F,,
1291,C(C(C(Br)(Br)Br)Br)(F)F,,
1292,C(C(C(Br)(Br)Br)Br)(F)Cl,,
1293,C(C(C(Br)(Br)Br)Br)(F)Br,,
1294,C(C(C(Br)(Br)Br)Br)(Cl)Cl,,
1295,C(C(C(Br)(Br)Br)Br)(Cl)Br,,
1296,C(C(C(Br)(Br)Br)Br)(Br)Br,,
1297,C(C(C(Br)(Br)Br)Br)F,,
1298,C(C(C(Br)(Br)Br)Br)Cl,,
1299,C(C(C(Br)(Br)Br)Br)Br,,
1300,C(C(C(F)F)(F)(F)F)(F)(F)F,,
1301,C(C(C(F)F)(F)(F)F)(F)F,,
1302,C(C(C(F)F)(F)(F)F)(F)Cl,,
1303,C(C(C(F)F)(F)(F)F)(F)Br,,
1304,C(C(C(F)F)(F)(F)F)(Cl)Cl,,
1305,C(C(C(F)F)(F)(F)F)(Cl)Br,,
1306,C(C(C(F)F)(F)(F)F)(Br)Br,,
1307,C(C(C(F)F)(F)(F)F)F,,
1308,C(C(C(F)F)(F)(F)F)Cl,,
1309,C(C(C(F)F)(F)(F)F)Br,,
1310,C(C(C(F)F)(F)F)(F)(F)F,,
1311,C(C(C(F)F)(F)F)(F)F,,
1312,C(C(C(F)F)(F)F)(F)Cl,,
1313,C(C(C(F)F)(F)F)(F)Br,,
1314,C(C(C(F)F)(F)F)(Cl)Cl,,
1315,C(C(C(F)F)(F)F)(Cl)Br,,
1316,C(C(C(F)F)(F)F)(Br)Br,,
1317,C(C(C(F)F)(F)F)F,,
1318,C(C(C(F)F)(F)F)Cl,,
1319,C(C(C(F)F)(F)F)Br,,
1320,C(C(C(F)F)(F)Cl)(F)(F)F,,
1321,C(C(C(F)F)(F)Cl)(F)F,,
1322,C(C(C(F)F)(F)Cl)(F)Cl,,
1323,C(C(C(F)F)(F)Cl)(F)Br,,
1324,C(C(C(F)F)(F)Cl)(Cl)Cl,,
1325,C(C(C(F)F)(F)Cl)(Cl)Br,,
1326,C(C(C(F)F)(F)Cl)(Br)Br,,
1327,C(C(C(F)F)(F)Cl)F,,
1328,C(C(C(F)F)(F)Cl)Cl,,
1329,C(C(C(F)F)(F)Cl)Br,,
1330,C(C(C(F)F)(F)Br)(F)(F)F,,
1331,C(C(C(F)F)(F)Br)(F)F,,
1332,C(C(C(F)F)(F)Br)(F)Cl,,
1333,C(C(C(F)F)(F)Br)(F)Br,,
1334,C(C(C(F)F)(F)Br)(Cl)Cl,,
1335,C(C(C(F)F)(F)Br)(Cl)Br,,
1336,C(C(C(F)F)(F)Br)(Br)Br,,
1337,C(C(C(F)F)(F)Br)F,,
1338,C(C(C(F)F)(F)Br)Cl,,
1339,C(C(C(F)F)(F)Br)Br,,
1340,C(C(C(F)F)(Cl)Cl)(F)(F)F,,
1341,C(C(C(F)F)(Cl)Cl)(F)F,,
1342,C(C(C(F)F)(Cl)Cl)(F)Cl,,
1343,C(C(C(F)F)(Cl)Cl)(F)Br,,
1344,C(C(C(F)F)(Cl)Cl)(Cl)Cl,,
1345,C(C(C(F)F)(Cl)Cl)(Cl)Br,,
1346,C(C(C(F)F)(Cl)Cl)(Br)Br,,
1347,C(C(C(F)F)(Cl)Cl)F,,
1348,C(C(C(F)F)(Cl)Cl)Cl,,
1349,C(C(C(F)F)(Cl)Cl)Br,,
1350,C(C(C(F)F)(Cl)Br)(F)(F)F,,
1351,C(C(C(F)F)(Cl)Br)(F)F,,
1352,C(C(C(F)F)(Cl)Br)(F)Cl,,
1353,C(C(C(F)F)(Cl)Br)(F)Br,,
1354,C(C(C(F)F)(Cl)Br)(Cl)Cl,,
1355,C(C(C(F)F)(Cl)Br)(Cl)Br,,
1356,C(C(C(F)F)(Cl)Br)(Br)Br,,
1357,C(C(C(F)F)(Cl)Br)F,,
1358,C(C(C(F)F)(Cl)Br)Cl,,
1359,C(C(C(F)F)(Cl)Br)Br,,
1360,C(C(C(F)F)(Br)Br)(F)(F)F,,
1361,C(C(C(F)F)(Br)Br)(F)F,,
1362,C(C(C(F)F)(Br)Br)(F)Cl,,
1363,C(C(C(F)F)(Br)Br)(F)Br,,
1364,C(C(C(F)F)(Br)Br)(Cl)Cl,,
1365,C(C(C(F)F)(Br)Br)(Cl)Br,,
1366,C(C(C(F)F)(Br)Br)(Br)Br,,
1367,C(C(C(F)F)(Br)Br)F,,
1368,C(C(C(F)F)(Br)Br)Cl,,
1369,C(C(C(F)F)(Br)Br)Br,,
1370,C(C(C(F)F)F)(F)(F)F,,
1371,C(C(C(F)F)F)(F)F,,
1372,C(C(C(F)F)F)(F)Cl,,
1373,C(C(C(F)F)F)(F)Br,,
1374,C(C(C(F)F)F)(Cl)Cl,,
1375,C(C(C(F)F)F)(Cl)Br,,
1376,C(C(C(F)F)F)(Br)Br,,
1377,C(C(C(F)F)F)F,,
1378,C(C(C(F)F)F)Cl,,
1379,C(C(C(F)F)F)Br,,
1380,C(C(C(F)F)Cl)(F)(F)F,,
1381,C(C(C(F)F)Cl)(F)F,,
1382,C(C(C(F)F)Cl)(F)Cl,,
1383,C(C(C(F)F)Cl)(F)Br,,
