,smiles,GWP,name
8397,C(C(C(C(F)(Br)Br)(F)F)Br)F,,
8398,C(C(C(C(F)(Br)Br)(F)F)Br)Cl,,
8399,C(C(C(C(F)(Br)Br)(F)F)Br)Br,,
8400,C(C(C(C(F)(Br)Br)(F)Cl)(F)(F)F)(F)(F)F,,
8401,C(C(C(C(F)(Br)Br)(F)Cl)(F)(F)F)(F)F,,
8402,C(C(C(C(F)(Br)Br)(F)Cl)(F)(F)F)(F)Cl,,
8403,C(C(C(C(F)(Br)Br)(F)Cl)(F)(F)F)(F)Br,,
8404,C(C(C(C(F)(Br)Br)(F)Cl)(F)(F)F)(Cl)Cl,,
8405,C(C(C(C(F)(Br)Br)(F)Cl)(F)(F)F)(Cl)Br,,
8406,C(C(C(C(F)(Br)Br)(F)Cl)(F)(F)F)(Br)Br,,
8407,C(C(C(C(F)(Br)Br)(F)Cl)(F)(F)F)F,,
8408,C(C(C(C(F)(Br)Br)(F)Cl)(F)(F)F)Cl,,
8409,C(C(C(C(F)(Br)Br)(F)Cl)(F)(F)F)Br,,
8410,C(C(C(C(F)(Br)Br)(F)Cl)(F)F)(F)(F)F,,
8411,C(C(C(C(F)(Br)Br)(F)Cl)(F)F)(F)F,,
8412,C(C(C(C(F)(Br)Br)(F)Cl)(F)F)(F)Cl,,
8413,C(C(C(C(F)(Br)Br)(F)Cl)(F)F)(F)Br,,
8414,C(C(C(C(F)(Br)Br)(F)Cl)(F)F)(Cl)Cl,,
8415,C(C(C(C(F)(Br)Br)(F)Cl)(F)F)(Cl)Br,,
8416,C(C(C(C(F)(Br)Br)(F)Cl)(F)F)(Br)Br,,
8417,C(C(C(C(F)(Br)Br)(F)Cl)(F)F)F,,
8418,C(C(C(C(F)(Br)Br)(F)Cl)(F)F)Cl,,
8419,C(C(C(C(F)(Br)Br)(F)Cl)(F)F)Br,,
8420,C(C(C(C(F)(Br)Br)(F)Cl)(F)Cl)(F)(F)F,,
8421,C(C(C(C(F)(Br)Br)(F)Cl)(F)Cl)(F)F,,
8422,C(C(C(C(F)(Br)Br)(F)Cl)(F)Cl)(F)Cl,,
8423,C(C(C(C(F)(Br)Br)(F)Cl)(F)Cl)(F)Br,,
8424,C(C(C(C(F)(Br)Br)(F)Cl)(F)Cl)(Cl)Cl,,
8425,C(C(C(C(F)(Br)Br)(F)Cl)(F)Cl)(Cl)Br,,
8426,C(C(C(C(F)(Br)Br)(F)Cl)(F)Cl)(Br)Br,,
8427,C(C(C(C(F)(Br)Br)(F)Cl)(F)Cl)F,,
8428,C(C(C(C(F)(Br)Br)(F)Cl)(F)Cl)Cl,,
8429,C(C(C(C(F)(Br)Br)(F)Cl)(F)Cl)Br,,
8430,C(C(C(C(F)(Br)Br)(F)Cl)(F)Br)(F)(F)F,,
8431,C(C(C(C(F)(Br)Br)(F)Cl)(F)Br)(F)F,,
8432,C(C(C(C(F)(Br)Br)(F)Cl)(F)Br)(F)Cl,,
8433,C(C(C(C(F)(Br)Br)(F)Cl)(F)Br)(F)Br,,
8434,C(C(C(C(F)(Br)Br)(F)Cl)(F)Br)(Cl)Cl,,
8435,C(C(C(C(F)(Br)Br)(F)Cl)(F)Br)(Cl)Br,,
8436,C(C(C(C(F)(Br)Br)(F)Cl)(F)Br)(Br)Br,,
8437,C(C(C(C(F)(Br)Br)(F)Cl)(F)Br)F,,
8438,C(C(C(C(F)(Br)Br)(F)Cl)(F)Br)Cl,,
8439,C(C(C(C(F)(Br)Br)(F)Cl)(F)Br)Br,,
8440,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Cl)(F)(F)F,,
8441,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Cl)(F)F,,
8442,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Cl)(F)Cl,,
8443,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Cl)(F)Br,,
8444,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Cl)(Cl)Cl,,
8445,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Cl)(Cl)Br,,
8446,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Cl)(Br)Br,,
8447,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Cl)F,,
8448,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Cl)Cl,,
8449,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Cl)Br,,
8450,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Br)(F)(F)F,,
8451,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Br)(F)F,,
8452,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Br)(F)Cl,,
8453,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Br)(F)Br,,
8454,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Br)(Cl)Cl,,
8455,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Br)(Cl)Br,,
8456,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Br)(Br)Br,,
8457,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Br)F,,
8458,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Br)Cl,,
8459,C(C(C(C(F)(Br)Br)(F)Cl)(Cl)Br)Br,,
8460,C(C(C(C(F)(Br)Br)(F)Cl)(Br)Br)(F)(F)F,,
8461,C(C(C(C(F)(Br)Br)(F)Cl)(Br)Br)(F)F,,
8462,C(C(C(C(F)(Br)Br)(F)Cl)(Br)Br)(F)Cl,,
8463,C(C(C(C(F)(Br)Br)(F)Cl)(Br)Br)(F)Br,,
8464,C(C(C(C(F)(Br)Br)(F)Cl)(Br)Br)(Cl)Cl,,
8465,C(C(C(C(F)(Br)Br)(F)Cl)(Br)Br)(Cl)Br,,
8466,C(C(C(C(F)(Br)Br)(F)Cl)(Br)Br)(Br)Br,,
8467,C(C(C(C(F)(Br)Br)(F)Cl)(Br)Br)F,,
8468,C(C(C(C(F)(Br)Br)(F)Cl)(Br)Br)Cl,,
8469,C(C(C(C(F)(Br)Br)(F)Cl)(Br)Br)Br,,
8470,C(C(C(C(F)(Br)Br)(F)Cl)F)(F)(F)F,,
8471,C(C(C(C(F)(Br)Br)(F)Cl)F)(F)F,,
8472,C(C(C(C(F)(Br)Br)(F)Cl)F)(F)Cl,,
8473,C(C(C(C(F)(Br)Br)(F)Cl)F)(F)Br,,
8474,C(C(C(C(F)(Br)Br)(F)Cl)F)(Cl)Cl,,
8475,C(C(C(C(F)(Br)Br)(F)Cl)F)(Cl)Br,,
8476,C(C(C(C(F)(Br)Br)(F)Cl)F)(Br)Br,,
8477,C(C(C(C(F)(Br)Br)(F)Cl)F)F,,
8478,C(C(C(C(F)(Br)Br)(F)Cl)F)Cl,,
8479,C(C(C(C(F)(Br)Br)(F)Cl)F)Br,,
8480,C(C(C(C(F)(Br)Br)(F)Cl)Cl)(F)(F)F,,
8481,C(C(C(C(F)(Br)Br)(F)Cl)Cl)(F)F,,
8482,C(C(C(C(F)(Br)Br)(F)Cl)Cl)(F)Cl,,
8483,C(C(C(C(F)(Br)Br)(F)Cl)Cl)(F)Br,,
8484,C(C(C(C(F)(Br)Br)(F)Cl)Cl)(Cl)Cl,,
8485,C(C(C(C(F)(Br)Br)(F)Cl)Cl)(Cl)Br,,
8486,C(C(C(C(F)(Br)Br)(F)Cl)Cl)(Br)Br,,
8487,C(C(C(C(F)(Br)Br)(F)Cl)Cl)F,,
8488,C(C(C(C(F)(Br)Br)(F)Cl)Cl)Cl,,
8489,C(C(C(C(F)(Br)Br)(F)Cl)Cl)Br,,
8490,C(C(C(C(F)(Br)Br)(F)Cl)Br)(F)(F)F,,
8491,C(C(C(C(F)(Br)Br)(F)Cl)Br)(F)F,,
8492,C(C(C(C(F)(Br)Br)(F)Cl)Br)(F)Cl,,
8493,C(C(C(C(F)(Br)Br)(F)Cl)Br)(F)Br,,
8494,C(C(C(C(F)(Br)Br)(F)Cl)Br)(Cl)Cl,,
8495,C(C(C(C(F)(Br)Br)(F)Cl)Br)(Cl)Br,,
8496,C(C(C(C(F)(Br)Br)(F)Cl)Br)(Br)Br,,
8497,C(C(C(C(F)(Br)Br)(F)Cl)Br)F,,
8498,C(C(C(C(F)(Br)Br)(F)Cl)Br)Cl,,
8499,C(C(C(C(F)(Br)Br)(F)Cl)Br)Br,,
8500,C(C(C(C(F)(Br)Br)(F)Br)(F)(F)F)(F)(F)F,,
8501,C(C(C(C(F)(Br)Br)(F)Br)(F)(F)F)(F)F,,
8502,C(C(C(C(F)(Br)Br)(F)Br)(F)(F)F)(F)Cl,,
8503,C(C(C(C(F)(Br)Br)(F)Br)(F)(F)F)(F)Br,,
8504,C(C(C(C(F)(Br)Br)(F)Br)(F)(F)F)(Cl)Cl,,
8505,C(C(C(C(F)(Br)Br)(F)Br)(F)(F)F)(Cl)Br,,
8506,C(C(C(C(F)(Br)Br)(F)Br)(F)(F)F)(Br)Br,,
8507,C(C(C(C(F)(Br)Br)(F)Br)(F)(F)F)F,,
8508,C(C(C(C(F)(Br)Br)(F)Br)(F)(F)F)Cl,,
8509,C(C(C(C(F)(Br)Br)(F)Br)(F)(F)F)Br,,
8510,C(C(C(C(F)(Br)Br)(F)Br)(F)F)(F)(F)F,,
8511,C(C(C(C(F)(Br)Br)(F)Br)(F)F)(F)F,,
8512,C(C(C(C(F)(Br)Br)(F)Br)(F)F)(F)Cl,,
8513,C(C(C(C(F)(Br)Br)(F)Br)(F)F)(F)Br,,
8514,C(C(C(C(F)(Br)Br)(F)Br)(F)F)(Cl)Cl,,
8515,C(C(C(C(F)(Br)Br)(F)Br)(F)F)(Cl)Br,,
8516,C(C(C(C(F)(Br)Br)(F)Br)(F)F)(Br)Br,,
8517,C(C(C(C(F)(Br)Br)(F)Br)(F)F)F,,
8518,C(C(C(C(F)(Br)Br)(F)Br)(F)F)Cl,,
8519,C(C(C(C(F)(Br)Br)(F)Br)(F)F)Br,,
8520,C(C(C(C(F)(Br)Br)(F)Br)(F)Cl)(F)(F)F,,
8521,C(C(C(C(F)(Br)Br)(F)Br)(F)Cl)(F)F,,
8522,C(C(C(C(F)(Br)Br)(F)Br)(F)Cl)(F)Cl,,
8523,C(C(C(C(F)(Br)Br)(F)Br)(F)Cl)(F)Br,,
8524,C(C(C(C(F)(Br)Br)(F)Br)(F)Cl)(Cl)Cl,,
8525,C(C(C(C(F)(Br)Br)(F)Br)(F)Cl)(Cl)Br,,
8526,C(C(C(C(F)(Br)Br)(F)Br)(F)Cl)(Br)Br,,
8527,C(C(C(C(F)(Br)Br)(F)Br)(F)Cl)F,,
8528,C(C(C(C(F)(Br)Br)(F)Br)(F)Cl)Cl,,
8529,C(C(C(C(F)(Br)Br)(F)Br)(F)Cl)Br,,
8530,C(C(C(C(F)(Br)Br)(F)Br)(F)Br)(F)(F)F,,
8531,C(C(C(C(F)(Br)Br)(F)Br)(F)Br)(F)F,,
8532,C(C(C(C(F)(Br)Br)(F)Br)(F)Br)(F)Cl,,
8533,C(C(C(C(F)(Br)Br)(F)Br)(F)Br)(F)Br,,
8534,C(C(C(C(F)(Br)Br)(F)Br)(F)Br)(Cl)Cl,,
8535,C(C(C(C(F)(Br)Br)(F)Br)(F)Br)(Cl)Br,,
8536,C(C(C(C(F)(Br)Br)(F)Br)(F)Br)(Br)Br,,
8537,C(C(C(C(F)(Br)Br)(F)Br)(F)Br)F,,
8538,C(C(C(C(F)(Br)Br)(F)Br)(F)Br)Cl,,
8539,C(C(C(C(F)(Br)Br)(F)Br)(F)Br)Br,,
8540,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Cl)(F)(F)F,,
8541,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Cl)(F)F,,
8542,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Cl)(F)Cl,,
8543,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Cl)(F)Br,,
8544,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Cl)(Cl)Cl,,
8545,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Cl)(Cl)Br,,
8546,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Cl)(Br)Br,,
8547,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Cl)F,,
8548,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Cl)Cl,,
8549,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Cl)Br,,
8550,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Br)(F)(F)F,,
8551,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Br)(F)F,,
8552,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Br)(F)Cl,,
8553,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Br)(F)Br,,
8554,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Br)(Cl)Cl,,
8555,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Br)(Cl)Br,,
8556,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Br)(Br)Br,,
8557,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Br)F,,
8558,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Br)Cl,,
8559,C(C(C(C(F)(Br)Br)(F)Br)(Cl)Br)Br,,
8560,C(C(C(C(F)(Br)Br)(F)Br)(Br)Br)(F)(F)F,,
8561,C(C(C(C(F)(Br)Br)(F)Br)(Br)Br)(F)F,,
8562,C(C(C(C(F)(Br)Br)(F)Br)(Br)Br)(F)Cl,,
8563,C(C(C(C(F)(Br)Br)(F)Br)(Br)Br)(F)Br,,
8564,C(C(C(C(F)(Br)Br)(F)Br)(Br)Br)(Cl)Cl,,
8565,C(C(C(C(F)(Br)Br)(F)Br)(Br)Br)(Cl)Br,,
8566,C(C(C(C(F)(Br)Br)(F)Br)(Br)Br)(Br)Br,,
8567,C(C(C(C(F)(Br)Br)(F)Br)(Br)Br)F,,
8568,C(C(C(C(F)(Br)Br)(F)Br)(Br)Br)Cl,,
8569,C(C(C(C(F)(Br)Br)(F)Br)(Br)Br)Br,,
8570,C(C(C(C(F)(Br)Br)(F)Br)F)(F)(F)F,,
8571,C(C(C(C(F)(Br)Br)(F)Br)F)(F)F,,
8572,C(C(C(C(F)(Br)Br)(F)Br)F)(F)Cl,,
8573,C(C(C(C(F)(Br)Br)(F)Br)F)(F)Br,,
8574,C(C(C(C(F)(Br)Br)(F)Br)F)(Cl)Cl,,
8575,C(C(C(C(F)(Br)Br)(F)Br)F)(Cl)Br,,
8576,C(C(C(C(F)(Br)Br)(F)Br)F)(Br)Br,,
8577,C(C(C(C(F)(Br)Br)(F)Br)F)F,,
8578,C(C(C(C(F)(Br)Br)(F)Br)F)Cl,,
8579,C(C(C(C(F)(Br)Br)(F)Br)F)Br,,
8580,C(C(C(C(F)(Br)Br)(F)Br)Cl)(F)(F)F,,
8581,C(C(C(C(F)(Br)Br)(F)Br)Cl)(F)F,,
8582,C(C(C(C(F)(Br)Br)(F)Br)Cl)(F)Cl,,
8583,C(C(C(C(F)(Br)Br)(F)Br)Cl)(F)Br,,
8584,C(C(C(C(F)(Br)Br)(F)Br)Cl)(Cl)Cl,,
8585,C(C(C(C(F)(Br)Br)(F)Br)Cl)(Cl)Br,,
8586,C(C(C(C(F)(Br)Br)(F)Br)Cl)(Br)Br,,
8587,C(C(C(C(F)(Br)Br)(F)Br)Cl)F,,
8588,C(C(C(C(F)(Br)Br)(F)Br)Cl)Cl,,
8589,C(C(C(C(F)(Br)Br)(F)Br)Cl)Br,,
8590,C(C(C(C(F)(Br)Br)(F)Br)Br)(F)(F)F,,
8591,C(C(C(C(F)(Br)Br)(F)Br)Br)(F)F,,
8592,C(C(C(C(F)(Br)Br)(F)Br)Br)(F)Cl,,
8593,C(C(C(C(F)(Br)Br)(F)Br)Br)(F)Br,,
8594,C(C(C(C(F)(Br)Br)(F)Br)Br)(Cl)Cl,,
8595,C(C(C(C(F)(Br)Br)(F)Br)Br)(Cl)Br,,
8596,C(C(C(C(F)(Br)Br)(F)Br)Br)(Br)Br,,
8597,C(C(C(C(F)(Br)Br)(F)Br)Br)F,,
8598,C(C(C(C(F)(Br)Br)(F)Br)Br)Cl,,
8599,C(C(C(C(F)(Br)Br)(F)Br)Br)Br,,
8600,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)(F)F)(F)(F)F,,
8601,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)(F)F)(F)F,,
8602,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)(F)F)(F)Cl,,
8603,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)(F)F)(F)Br,,
8604,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)(F)F)(Cl)Cl,,
8605,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)(F)F)(Cl)Br,,
8606,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)(F)F)(Br)Br,,
8607,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)(F)F)F,,
8608,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)(F)F)Cl,,
8609,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)(F)F)Br,,
8610,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)F)(F)(F)F,,
8611,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)F)(F)F,,
8612,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)F)(F)Cl,,
8613,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)F)(F)Br,,
8614,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)F)(Cl)Cl,,
8615,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)F)(Cl)Br,,
8616,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)F)(Br)Br,,
8617,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)F)F,,
8618,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)F)Cl,,
8619,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)F)Br,,
8620,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Cl)(F)(F)F,,
8621,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Cl)(F)F,,
8622,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Cl)(F)Cl,,
8623,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Cl)(F)Br,,
8624,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Cl)(Cl)Cl,,
8625,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Cl)(Cl)Br,,
8626,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Cl)(Br)Br,,
8627,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Cl)F,,
8628,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Cl)Cl,,
8629,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Cl)Br,,
8630,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Br)(F)(F)F,,
8631,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Br)(F)F,,
8632,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Br)(F)Cl,,
8633,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Br)(F)Br,,
8634,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Br)(Cl)Cl,,
8635,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Br)(Cl)Br,,
8636,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Br)(Br)Br,,
8637,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Br)F,,
8638,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Br)Cl,,
8639,C(C(C(C(F)(Br)Br)(Cl)Cl)(F)Br)Br,,
8640,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Cl)(F)(F)F,,
8641,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Cl)(F)F,,
8642,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Cl)(F)Cl,,
8643,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Cl)(F)Br,,
8644,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
8645,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Cl)(Cl)Br,,
8646,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Cl)(Br)Br,,
8647,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Cl)F,,
8648,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Cl)Cl,,
8649,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Cl)Br,,
8650,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Br)(F)(F)F,,
8651,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Br)(F)F,,
8652,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Br)(F)Cl,,
8653,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Br)(F)Br,,
8654,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Br)(Cl)Cl,,
8655,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Br)(Cl)Br,,
8656,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Br)(Br)Br,,
8657,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Br)F,,
8658,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Br)Cl,,
8659,C(C(C(C(F)(Br)Br)(Cl)Cl)(Cl)Br)Br,,
8660,C(C(C(C(F)(Br)Br)(Cl)Cl)(Br)Br)(F)(F)F,,
8661,C(C(C(C(F)(Br)Br)(Cl)Cl)(Br)Br)(F)F,,
8662,C(C(C(C(F)(Br)Br)(Cl)Cl)(Br)Br)(F)Cl,,
8663,C(C(C(C(F)(Br)Br)(Cl)Cl)(Br)Br)(F)Br,,
8664,C(C(C(C(F)(Br)Br)(Cl)Cl)(Br)Br)(Cl)Cl,,
8665,C(C(C(C(F)(Br)Br)(Cl)Cl)(Br)Br)(Cl)Br,,
8666,C(C(C(C(F)(Br)Br)(Cl)Cl)(Br)Br)(Br)Br,,
8667,C(C(C(C(F)(Br)Br)(Cl)Cl)(Br)Br)F,,
8668,C(C(C(C(F)(Br)Br)(Cl)Cl)(Br)Br)Cl,,
8669,C(C(C(C(F)(Br)Br)(Cl)Cl)(Br)Br)Br,,
8670,C(C(C(C(F)(Br)Br)(Cl)Cl)F)(F)(F)F,,
8671,C(C(C(C(F)(Br)Br)(Cl)Cl)F)(F)F,,
8672,C(C(C(C(F)(Br)Br)(Cl)Cl)F)(F)Cl,,
8673,C(C(C(C(F)(Br)Br)(Cl)Cl)F)(F)Br,,
8674,C(C(C(C(F)(Br)Br)(Cl)Cl)F)(Cl)Cl,,
8675,C(C(C(C(F)(Br)Br)(Cl)Cl)F)(Cl)Br,,
8676,C(C(C(C(F)(Br)Br)(Cl)Cl)F)(Br)Br,,
8677,C(C(C(C(F)(Br)Br)(Cl)Cl)F)F,,
8678,C(C(C(C(F)(Br)Br)(Cl)Cl)F)Cl,,
8679,C(C(C(C(F)(Br)Br)(Cl)Cl)F)Br,,
8680,C(C(C(C(F)(Br)Br)(Cl)Cl)Cl)(F)(F)F,,
8681,C(C(C(C(F)(Br)Br)(Cl)Cl)Cl)(F)F,,
8682,C(C(C(C(F)(Br)Br)(Cl)Cl)Cl)(F)Cl,,
8683,C(C(C(C(F)(Br)Br)(Cl)Cl)Cl)(F)Br,,
8684,C(C(C(C(F)(Br)Br)(Cl)Cl)Cl)(Cl)Cl,,
8685,C(C(C(C(F)(Br)Br)(Cl)Cl)Cl)(Cl)Br,,
8686,C(C(C(C(F)(Br)Br)(Cl)Cl)Cl)(Br)Br,,
8687,C(C(C(C(F)(Br)Br)(Cl)Cl)Cl)F,,
8688,C(C(C(C(F)(Br)Br)(Cl)Cl)Cl)Cl,,
8689,C(C(C(C(F)(Br)Br)(Cl)Cl)Cl)Br,,
8690,C(C(C(C(F)(Br)Br)(Cl)Cl)Br)(F)(F)F,,
8691,C(C(C(C(F)(Br)Br)(Cl)Cl)Br)(F)F,,
8692,C(C(C(C(F)(Br)Br)(Cl)Cl)Br)(F)Cl,,
8693,C(C(C(C(F)(Br)Br)(Cl)Cl)Br)(F)Br,,
8694,C(C(C(C(F)(Br)Br)(Cl)Cl)Br)(Cl)Cl,,
8695,C(C(C(C(F)(Br)Br)(Cl)Cl)Br)(Cl)Br,,
8696,C(C(C(C(F)(Br)Br)(Cl)Cl)Br)(Br)Br,,
8697,C(C(C(C(F)(Br)Br)(Cl)Cl)Br)F,,
8698,C(C(C(C(F)(Br)Br)(Cl)Cl)Br)Cl,,
8699,C(C(C(C(F)(Br)Br)(Cl)Cl)Br)Br,,
8700,C(C(C(C(F)(Br)Br)(Cl)Br)(F)(F)F)(F)(F)F,,
8701,C(C(C(C(F)(Br)Br)(Cl)Br)(F)(F)F)(F)F,,
8702,C(C(C(C(F)(Br)Br)(Cl)Br)(F)(F)F)(F)Cl,,
8703,C(C(C(C(F)(Br)Br)(Cl)Br)(F)(F)F)(F)Br,,
8704,C(C(C(C(F)(Br)Br)(Cl)Br)(F)(F)F)(Cl)Cl,,
8705,C(C(C(C(F)(Br)Br)(Cl)Br)(F)(F)F)(Cl)Br,,
8706,C(C(C(C(F)(Br)Br)(Cl)Br)(F)(F)F)(Br)Br,,
8707,C(C(C(C(F)(Br)Br)(Cl)Br)(F)(F)F)F,,
8708,C(C(C(C(F)(Br)Br)(Cl)Br)(F)(F)F)Cl,,
8709,C(C(C(C(F)(Br)Br)(Cl)Br)(F)(F)F)Br,,
8710,C(C(C(C(F)(Br)Br)(Cl)Br)(F)F)(F)(F)F,,
8711,C(C(C(C(F)(Br)Br)(Cl)Br)(F)F)(F)F,,
8712,C(C(C(C(F)(Br)Br)(Cl)Br)(F)F)(F)Cl,,
8713,C(C(C(C(F)(Br)Br)(Cl)Br)(F)F)(F)Br,,
8714,C(C(C(C(F)(Br)Br)(Cl)Br)(F)F)(Cl)Cl,,
8715,C(C(C(C(F)(Br)Br)(Cl)Br)(F)F)(Cl)Br,,
8716,C(C(C(C(F)(Br)Br)(Cl)Br)(F)F)(Br)Br,,
8717,C(C(C(C(F)(Br)Br)(Cl)Br)(F)F)F,,
8718,C(C(C(C(F)(Br)Br)(Cl)Br)(F)F)Cl,,
8719,C(C(C(C(F)(Br)Br)(Cl)Br)(F)F)Br,,
8720,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Cl)(F)(F)F,,
8721,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Cl)(F)F,,
8722,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Cl)(F)Cl,,
8723,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Cl)(F)Br,,
8724,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Cl)(Cl)Cl,,
8725,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Cl)(Cl)Br,,
8726,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Cl)(Br)Br,,
8727,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Cl)F,,
8728,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Cl)Cl,,
8729,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Cl)Br,,
8730,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Br)(F)(F)F,,
8731,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Br)(F)F,,
8732,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Br)(F)Cl,,
8733,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Br)(F)Br,,
8734,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Br)(Cl)Cl,,
8735,C(C(C(C(F)(Br)Br)(Cl)Br)(F)Br)(Cl)Br,,
