,smiles,GWP,name
7068,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(F)F)(F)F,,
7069,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl,,
7070,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(F)F)(Cl)F,,
7071,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F,,
7072,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,,
7073,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,,
7074,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(F)F,,
7075,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,,
7076,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)F,,
7077,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(F)F,,
7078,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl,,
7079,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,,
7080,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F,,
7081,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
7082,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F,,
7083,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F,,
7084,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl,,
7085,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F,,
7086,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(F)F,,
7087,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl,,
7088,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F,,
7089,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F,,
7090,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,,
7091,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F,,
7092,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(F)F,,
7093,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl,,
7094,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F,,
7095,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(F)F)(F)F,,
7096,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl,,
7097,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)F,,
7098,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F,,
7099,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl,,
7100,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,,
7101,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(F)F,,
7102,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl,,
7103,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F,,
7104,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F,,
7105,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl,,
7106,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F,,
7107,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F,,
7108,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
7109,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F,,
7110,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F,,
7111,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl,,
7112,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F,,
7113,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F)(F)F,,
7114,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl,,
7115,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F,,
7116,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F,,
7117,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,,
7118,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F,,
7119,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)F)(F)F,,
7120,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl,,
7121,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)F,,
7122,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(F)F)(F)F,,
7123,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(F)F)(Cl)Cl,,
7124,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(F)F)(Cl)F,,
7125,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(F)F,,
7126,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(Cl)Cl,,
7127,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(Cl)F,,
7128,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F,,
7129,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl,,
7130,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)F,,
7131,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(F)F,,
7132,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl,,
7133,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F,,
7134,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(F)F,,
7135,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
7136,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F,,
7137,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(F)F,,
7138,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl,,
7139,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(Cl)F,,
7140,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(F)F,,
7141,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl,,
7142,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F,,
7143,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F,,
7144,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl,,
7145,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F,,
7146,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F,,
7147,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl,,
7148,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)F,,
7149,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(F)F,,
7150,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)Cl,,
7151,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F,,
7152,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(F)F,,
7153,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,,
7154,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,,
7155,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(F)F,,
7156,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,,
7157,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F,,
7158,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(F)F,,
7159,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl,,
7160,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,,
7161,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F,,
7162,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
7163,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F,,
7164,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F,,
7165,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl,,
7166,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F,,
7167,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(F)F,,
7168,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl,,
7169,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F,,
7170,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F,,
7171,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,,
7172,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F,,
7173,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F,,
7174,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl,,
7175,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F,,
7176,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(F)F)(F)F,,
7177,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(F)F)(Cl)Cl,,
7178,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(F)F)(Cl)F,,
7179,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(F)F,,
7180,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl,,
7181,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F,,
7182,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F,,
7183,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl,,
7184,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)F,,
7185,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(F)F,,
7186,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl,,
7187,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)F,,
7188,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F,,
7189,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
7190,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F,,
7191,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(F)F,,
7192,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl,,
7193,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F,,
7194,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(F)F,,
7195,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)Cl,,
7196,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F,,
7197,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(F)F,,
7198,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,,
7199,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F,,
7200,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(F)F,,
7201,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl,,
7202,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)F,,
7203,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(F)F)(F)F,,
7204,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(F)F)(Cl)Cl,,
7205,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(F)F)(Cl)F,,
7206,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(F)F,,
7207,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl,,
7208,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)F,,
7209,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)F)(F)F,,
7210,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl,,
7211,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)F,,
7212,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(F)F,,
7213,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl,,
7214,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)F,,
7215,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F,,
7216,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,,
7217,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F,,
7218,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(F)F,,
7219,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl,,
7220,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)F,,
7221,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F)(F)F,,
7222,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)Cl,,
7223,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F,,
7224,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(F)F,,
7225,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl,,
7226,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F,,
7227,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F,,
7228,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl,,
7229,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)F,,
7230,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(F)F,,
7231,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl,,
7232,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F)(Cl)F,,
7233,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F,,
7234,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,,
7235,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,,
7236,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F,,
7237,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl,,
7238,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(Cl)F,,
7239,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(F)F,,
